id,name,lat,lon
restaurant_86646,"Popeyes 2203 W Camelback Rd Phoenix, Arizona 85015 - USA",33.509281,-112.106687
restaurant_239937,"Popeyes 5290 W Bell Rd Glendale, Arizona 85308 - USA",33.638881,-112.173424
restaurant_240033,"Popeyes 5930 West Northern Ave Glendale, Arizona 85301 - USA",33.553083,-112.18619
restaurant_85446,"Popeyes 20272 N. 75th Avenue Glendale, Arizona 85308 - USA",33.669562,-112.220914
restaurant_83300,"Popeyes 8327 W Thunderbird Rd Peoria, Arizona 85381 - USA",33.609597,-112.238122
restaurant_85128,"Popeyes 3510 W. Baseline Road Laveen, Arizona 85339 - USA",33.378252,-112.13511
restaurant_83953,"Popeyes 6540 W Thomas Rd Phoenix, Arizona 85033 - USA",33.480772,-112.200841
restaurant_86563,"Popeyes 10717 West Grand Ave Sun City, Arizona 85351 - USA",33.602526,-112.290899
restaurant_242159,"Popeyes 9400 West Camelback Glendale, Arizona 85305 - USA",33.508625,-112.263873
restaurant_239904,"Popeyes 10345 W McDowell Rd Avondale, Arizona 85392 - USA",33.46392,-112.28493
restaurant_85425,"Popeyes 9915 West Lower Buckeye Road Tolleson, Arizona 85353 - USA",33.420516,-112.273492
restaurant_83768,"Popeyes 6904 N Dysart Rd Glendale, Arizona 85307 - USA",33.535575,-112.341514
restaurant_82839,"Popeyes (Military Post Access Required) 7071 N 138th Ave Glendale, Arizona 85307 - USA",33.538855,-112.355198
restaurant_86705,"Popeyes 16411 West Bell Road Surprise, Arizona 85374 - USA",33.638191,-112.4118
restaurant_85290,"Popeyes 1860 North Pebble Creek Parkway Goodyear, Arizona 85395 - USA",33.467589,-112.393175
restaurant_85225,"Popeyes 2223 East Florence Blvd Casa Grande, Arizona 85122 - USA",32.879216,-111.69143
restaurant_240649,"Popeyes 5610 E. SR69 Prescott Valley, Arizona 86314 - USA",34.57639,-112.365253
restaurant_241233,"Popeyes 1231 W Iron Springs Rd Prescott, AZ, Arizona 86305 - USA",34.560824,-112.486281
restaurant_86494,"Popeyes 3814 West River Road Tucson, Arizona 85741 - USA",32.320552,-111.045134
restaurant_84861,"Popeyes 3747 Express Drive Holbrook, Arizona 86025 - USA",34.905522,-110.210609
restaurant_85448,"Popeyes 3060 North Campbell Avenue Tucson, Arizona 85719 - USA",32.262696,-110.943523
restaurant_86665,"Popeyes 1110 North Stone Ave. Tucson, Arizona 85705 - USA",32.23625,-110.97139
restaurant_86513,"Popeyes 1058 East Tucson Marketplace Boulevard Tucson, Arizona 85713 - USA",32.186384,-110.955617
restaurant_82603,"Popeyes 7111 E 22nd St Tucson, Arizona 85710 - USA",32.206916,-110.839655
restaurant_241250,"Popeyes NEC Irvington I-19 Tucson, Arizona 85714 - USA",32.163295,-110.985653
restaurant_82838,"Popeyes (Military Post Access Required) 5404 E Granite St - Bldg 2527 Tucson, Arizona 85707 - USA",32.183393,-110.876606
restaurant_85481,"Popeyes 9230 South Houghton Road Tucson, Arizona 85747 - USA",32.084652,-110.773267
restaurant_240613,"Popeyes 18739 South Nogales Green Valley, Arizona 85614 - USA",31.908812,-110.982003
restaurant_83793,"Popeyes 1501 Fort Grant Rd Willcox, Arizona 85643 - USA",32.268811,-109.847861
restaurant_82757,"Popeyes BLDG 82301 Bissel & Hatfield St. (military post access required) Fort Huachuca, Arizona 85613 - USA",31.56,-110.336
restaurant_82862,"Popeyes 946 W Beale St Kingman, Arizona 86401 - USA",35.190121,-114.070423
restaurant_81977,"Popeyes 700 W Rice St Blythe, California 92225 - USA",33.60799,-114.604677
restaurant_241421,"Popeyes 1109 US-491 Gallup, New Mexico 87301 - USA",35.538154,-108.759325
restaurant_241596,"Popeyes 2350 - Miracle Mile Bullhead City, Arizona 86442-7500 - USA",35.101338,-114.594837
restaurant_241601,"Popeyes 1117 W. Imperial Avenue Calexico, California 92231 - USA",32.687707,-115.5001
restaurant_86468,"Popeyes 1455 South River Road St. George, Utah 84790 - USA",37.084217,-113.555846
restaurant_84969,"Popeyes 60 N Stephanie St Henderson, Nevada 89074 - USA",36.032971,-115.046483
restaurant_84030,"Popeyes 6500 Boulder Hwy Las Vegas, Nevada 89122 - USA",36.083592,-115.032609
restaurant_89993,"Popeyes 3541 Saint Rose Parkway Henderson, Nevada 89052 - USA",35.986293,-115.141415
restaurant_84603,"Popeyes 2856 S Nellis Blvd Las Vegas, Nevada 89121 - USA",36.137743,-115.064878
restaurant_83127,"Popeyes 8132 Las Vegas Blvd S Las Vegas, Nevada 89123 - USA",36.041995,-115.170425
restaurant_83779,"Popeyes 4910 S Maryland Pkwy Las Vegas, Nevada 89119 - USA",36.100432,-115.136143
restaurant_84188,"Popeyes 5757 Wayne Newton Blvd Las Vegas, Nevada 89119 - USA",36.08389,-115.15371
restaurant_82947,"Popeyes 4505 E Bonanza Rd Las Vegas, Nevada 89110 - USA",36.17314,-115.077944
restaurant_85252,"Popeyes 1229 East Flamingo Road Las Vegas, Nevada 89119 - USA",36.114202,-115.137481
restaurant_84611,"Popeyes Kings Court - Excalibur Hotel & Casino 3850 Las Vegas Boulevard Las Vegas, Nevada 89109 - USA",36.103058,-115.172434
restaurant_85127,"Popeyes 3785 S. Las Vegas Blvd Las Vegas, Nevada 89109 - USA",36.103205,-115.17253
restaurant_83828,"Popeyes (Military Post Access Required) 4200 N Washington Blvd Las Vegas, Nevada 89191 - USA",36.236005,-115.049309
restaurant_83915,"Popeyes 4830 W Sunset Rd Las Vegas, Nevada 89118 - USA",36.072153,-115.206909
restaurant_241301,"Popeyes 3377 S Las Vegas Blvd #2200 Las Vegas, Nevada 89109 - USA",36.122167,-115.168953
restaurant_240666,"Popeyes 3300 S Las Vegas Blvd Las Vegas, Nevada 89109 - USA",36.124764,-115.171964
restaurant_240669,"Popeyes 2880 S Las Vegas Blvd Las Vegas, Nevada 89109 - USA",36.137642,-115.165386
restaurant_85276,"Popeyes 2531 East Lake Mead Blvd Las Vegas, Nevada 89030 - USA",36.195518,-115.115124
restaurant_84057,"Popeyes 6985 S Rainbow Blvd Las Vegas, Nevada 89118 - USA",36.06176,-115.243319
restaurant_85398,"Popeyes 4001 South Decatur Blvd Las Vegas, Nevada 89103 - USA",36.115727,-115.208966
restaurant_83877,"Popeyes 7110 S Durango Dr Las Vegas, Nevada 89113 - USA",36.058731,-115.278511
restaurant_81849,"Popeyes 2421 W Bonanza Rd Las Vegas, Nevada 89106 - USA",36.176954,-115.174395
restaurant_85320,"Popeyes 6110 West Sahara Avenue Las Vegas, Nevada 89146 - USA",36.144722,-115.225789
restaurant_84005,"Popeyes 605 W Craig Rd North Las Vegas, Nevada 89032 - USA",36.239044,-115.149916
restaurant_241600,"Popeyes 6820 North 5th Street, North Las Vegas, Nevada 89166 - USA",36.283615,-115.135013
restaurant_83876,"Popeyes 6121 Vegas Dr Las Vegas, Nevada 89108 - USA",36.188103,-115.225342
restaurant_86574,"Popeyes 9910 W. Flamingo Road Las Vegas, Nevada 89147 - USA",36.11566,-115.308639
restaurant_85194,"Popeyes 46155 Dillon Road Coachella, California 92236 - USA",33.713937,-116.175282
restaurant_84008,"Popeyes 7181 W Craig Rd Las Vegas, Nevada 89129 - USA",36.239374,-115.251112
restaurant_85086,"Popeyes 7065 North Durango Drive Las Vegas, Nevada 89149 - USA",36.289386,-115.288389
restaurant_84200,"Popeyes 78395 Varner Rd. Suite A. Palm Desert, California 92211 - USA",33.760231,-116.296723
restaurant_241481,"Popeyes 4520 Sonoma Ranch Blvd Las Cruces, New Mexico 88012 - USA",32.36,-106.74
restaurant_83744,"Popeyes 10074 Coors Blvd NW Albuquerque, New Mexico 87114 - USA",35.197226,-106.651261
restaurant_241314,"Popeyes 4100 Southern Blvd SE Rio Rancho, New Mexico 87124 - USA",35.241179,-106.658266
restaurant_86545,"Popeyes 57858 29 Palms Highway Yucca Valley, California 92284 - USA",34.12736,-116.402271
restaurant_83895,"Popeyes 4240 San Mateo Blvd NE Albuquerque, New Mexico 87110 - USA",35.128704,-106.585983
restaurant_84789,"Popeyes (Military Post Access Required) 7901 Gibson Blvd Albuquerque, New Mexico 87117 - USA",35.059305,-106.559622
restaurant_238236,"Popeyes 6820 Spur 16 El Paso, Texas 79932 - USA",31.907304,-106.586889
restaurant_82384,"Popeyes 7272 N Mesa St El Paso, Texas 79912 - USA",31.837403,-106.557154
restaurant_83122,"Popeyes (Military Post Access Required) 744 1st St Bldg 33 Holloman Afb, New Mexico 88330 - USA",32.842257,-106.078255
restaurant_241579,"Popeyes 11380 McCombs St El Paso, Texas 79934 - USA",31.936512,-106.407536
restaurant_84176,"Popeyes 9496 Dyer St El Paso, Texas 79924 - USA",31.881226,-106.420194
restaurant_84228,"Popeyes 196 Cassidy Fort Bliss, Texas 79906 - USA",31.81227,-106.4333
restaurant_82580,"Popeyes (Military Post Access Required) Bldg 98 - Inner Loop Road Fort Irwin, California 92310 - USA",35.256776,-116.687791
restaurant_84025,"Popeyes 501 E 5th St Beaumont, California 92223 - USA",33.927686,-116.975807
restaurant_241042,"Popeyes 1801 Main St. Ramona, California 92065 - USA",33.035148,-116.881349
restaurant_84483,"Popeyes 20752 Gulf Victory Way (military post access required) Fort Bliss, Texas 79916 - USA",31.85,-106.35
restaurant_82174,"Popeyes 8800 Montana Ave El Paso, Texas 79925 - USA",31.792621,-106.371263
restaurant_85430,"Popeyes 2901 West Florida Avenue Hemet, California 92545 - USA",33.747053,-117.002314
restaurant_82212,"Popeyes 10430 Montwood Dr El Paso, Texas 79936 - USA",31.771742,-106.33801
restaurant_82211,"Popeyes 1436 N Lee Trevino Dr El Paso, Texas 79936 - USA",31.747287,-106.318426
restaurant_85306,"Popeyes 12302 Montana Avenue El Paso, Texas 79938 - USA",31.806496,-106.25958
restaurant_83729,"Popeyes 110 Jamacha Rd El Cajon, California 92019 - USA",32.794376,-116.93615
restaurant_84106,"Popeyes 1670 N Zaragoza Rd El Paso, Texas 79936 - USA",31.749117,-106.280944
restaurant_83343,"Popeyes 1601 E Main St Barstow, California 92311 - USA",34.891782,-116.999689
restaurant_85396,"Popeyes 1541 East Valley Parkway Escondido, California 92027 - USA",33.133151,-117.060347
restaurant_89103,"Popeyes 36442 Winchester Rd. Murrieta, California 92563 - USA",33.591495,-117.124826
restaurant_88646,"Popeyes 30679 Temecula Pkwy Temecula, California 92592 - USA",33.47581,-117.124427
restaurant_85255,"Popeyes 10499 Alameda Avenue Socorro, Texas 79927 - USA",31.650439,-106.286606
restaurant_240682,"Popeyes 3065 Lemon Grove Avenue Lemon Grove, California 91945 - USA",32.73921,-117.03044
restaurant_83796,"Popeyes 26150 Iris Ave Moreno Valley, California 92555 - USA",33.892366,-117.207082
restaurant_83471,"Popeyes 27617 Baseline St Highland, California 92346 - USA",34.120331,-117.202562
restaurant_85124,"Popeyes 13910-C Horizon Boulevard Horizon City, Texas 79928 - USA",31.682235,-106.20082
restaurant_82605,"Popeyes 25336 Madison Ave Murrieta, California 92562 - USA",33.553681,-117.195463
restaurant_82402,"Popeyes 498 E 4th St Perris, California 92570 - USA",33.782593,-117.219313
restaurant_85397,"Popeyes 1860 North Perris Boulevard Perris, California 92571 - USA",33.806947,-117.226598
restaurant_83185,"Popeyes 6095 El Cajon Blvd San Diego, California 92115 - USA",32.761516,-117.066135
restaurant_83668,"Popeyes 9045 Mira Mesa Blvd San Diego, California 92126 - USA",32.915781,-117.129807
restaurant_81765,"Popeyes 3489 Santo Rd San Diego, California 92124 - USA",32.809335,-117.10486
restaurant_84461,"Popeyes 1561 Euclid Ave San Diego, California 92105 - USA",32.72116,-117.084581
restaurant_241362,"Popeyes 4310 Camino De La Plaza H-1 San Diego, California 92173 - USA",32.545714,-117.039732
restaurant_82034,"Popeyes 2210 E Plaza Blvd National City, California 91950 - USA",32.677834,-117.082603
restaurant_85154,"Popeyes 12844 Day Street Moreno Valley, California 92507 - USA",33.934111,-117.278397
restaurant_86578,"Popeyes 3295 Palm Ave., San Diego, California 92154 - USA",32.583423,-117.062618
restaurant_82091,"Popeyes 198 E Redlands Blvd San Bernardino, California 92408 - USA",34.063413,-117.282232
restaurant_85183,"Popeyes 2100 Highland Avenue National City, California 91950 - USA",32.666609,-117.094507
restaurant_237543,"Popeyes 2810 El Cajon Blvd San Diego, California 92104 - USA",32.755777,-117.133414
restaurant_238016,"Popeyes 4020 Convoy St San Diego, California 92111 - USA",32.816164,-117.155104
restaurant_84995,"Popeyes 1064 West Highland Avenue San Bernardino, California 92405 - USA",34.136487,-117.307219
restaurant_239276,"Popeyes 2850 National Ave San Diego, California 92113 - USA",32.69632,-117.13255
restaurant_241206,"Popeyes 1525 Palm Ave San Diego, California 92154 - USA",32.583417,-117.100714
restaurant_83863,"Popeyes 12951 Hesperia Rd Victorville, California 92395 - USA",34.486794,-117.289741
restaurant_86551,"Popeyes 29235 Central Avenue Lake Elsinore, California 92532 - USA",33.695459,-117.334355
restaurant_81684,"Popeyes 1817 W Vista Way Vista, California 92083 - USA",33.189467,-117.279876
restaurant_82995,"Popeyes 511 Vandegrift Blvd Oceanside, California 92057 - USA",33.255331,-117.299872
restaurant_239231,"Popeyes 1500 W Valley Blvd Colton, California 92324 - USA",34.06975,-117.35124
restaurant_878702,"Popeyes 3194 - Midway Dr San Diego, California 92110 - USA",32.750543,-117.208914
restaurant_83711,"Popeyes 14777 Bear Valley Rd Hesperia, California 92345 - USA",34.469947,-117.341126
restaurant_83832,"Popeyes 1320 W Baseline Rd Rialto, California 92376 - USA",34.121726,-117.397611
restaurant_82606,"Popeyes 13100 Main St Hesperia, California 92345 - USA",34.427329,-117.377002
restaurant_237725,"Popeyes 5445 Arlington Ave Riverside, California 92504 - USA",33.946354,-117.421981
restaurant_86698,"Popeyes 1715 S. Oceanside Blvd. Oceanside, California 92054 - USA",33.19021,-117.36086
restaurant_82798,"Popeyes 16989 Valley Blvd Fontana, California 92335 - USA",34.070127,-117.434202
restaurant_83736,"Popeyes 9825 Magnolia Ave Riverside, California 92503 - USA",33.917119,-117.453207
restaurant_84840,"Popeyes 16205 Sierra Lakes Pkwy Fontana, California 92336 - USA",34.138513,-117.451532
restaurant_85470,"Popeyes 3848 North McKinley Street Corona, California 92879 - USA",33.8826,-117.51525
restaurant_82583,"Popeyes 11815 Foothill Blvd Rancho Cucamonga, California 91730 - USA",34.10605,-117.547486
restaurant_84856,"Popeyes 4325 E Guasti Rd Ontario, California 91761 - USA",34.06468,-117.556618
restaurant_84641,"Popeyes 1325 Hamner Ave Norco, California 92860 - USA",33.900673,-117.562112
restaurant_82837,"Popeyes 2460 S Vineyard Ave Ontario, California 91761 - USA",34.028358,-117.611366
restaurant_82313,"Popeyes 1903 E 4th St Ontario, California 91764 - USA",34.077917,-117.610776
restaurant_82656,"Popeyes 1620 W Foothill Blvd Upland, California 91786 - USA",34.106096,-117.681278
restaurant_86441,"Popeyes 23462 Los Alisos Blvd Mission Viejo, California 92691 - USA",33.622129,-117.685444
restaurant_82800,"Popeyes 4107 Edison Ave Chino, California 91710 - USA",33.996711,-117.714858
restaurant_84980,"Popeyes 1911 Indian Hill Blvd Pomona, California 91767 - USA",34.078367,-117.719674
restaurant_241405,"Popeyes 101 Village Court San Dimas,, California 91743 - USA",34.10692,-117.82093
restaurant_82303,"Popeyes 1244 E 17th St Santa Ana, California 92701 - USA",33.759654,-117.853271
restaurant_239248,"Popeyes 3370 Yorba Linda Blvd. Fullerton, California 92831 - USA",33.88782,-117.86614
restaurant_82305,"Popeyes 1061 N State College Blvd Anaheim, California 92806 - USA",33.84873,-117.889533
restaurant_86577,"Popeyes 994 East Alosta Avenue Azusa, California 91702 - USA",34.12833,-117.886702
restaurant_86523,"Popeyes 525 S. Citrus Ave. Covina, California 91723 - USA",34.080133,-117.890517
restaurant_84545,"Popeyes 12881 Haster St Garden Grove, California 92840 - USA",33.775651,-117.906688
restaurant_84740,"Popeyes 3825 W 1st St Santa Ana, California 92703 - USA",33.745517,-117.921151
restaurant_237726,"Popeyes 865 N Hacienda Blvd La Puente, California 91744 - USA",34.035364,-117.950533
restaurant_82299,"Popeyes 9906 Katella Ave Anaheim, California 92804 - USA",33.802623,-117.960681
restaurant_234731,"Popeyes 1950 W Whittier Blvd La Habra, California 90631 - USA",33.938756,-117.96747
restaurant_85395,"Popeyes 1005 North Magnolia Blvd Anaheim, California 92801 - USA",33.845167,-117.976551
restaurant_85114,"Popeyes 14532 Beach Boulevard Westminster, California 92683 - USA",33.751304,-117.98917
restaurant_86703,"Popeyes 15809 Imperial Hwy La Mirada, California 90638 - USA",33.91769,-117.993982
restaurant_85229,"Popeyes 19102 Beach Boulevard Huntington Beach, California 92648 - USA",33.685324,-117.988266
restaurant_82338,"Popeyes 300 W Huntington Dr Monrovia, California 91016 - USA",34.14014,-118.005931
restaurant_82311,"Popeyes 6948 Westminster Blvd Westminster, California 92683 - USA",33.758939,-118.007892
restaurant_238352,"Popeyes 12022 Knott St Garden Grove, California 92841 - USA",33.787788,-118.010741
restaurant_240689,"Popeyes 7971 Valley View St La Palma, California 90623 - USA",33.847431,-118.028992
restaurant_82819,"Popeyes (Military Post Access Required) 240 W Fitzgerald Blvd Edwards Afb, California 93524 - USA",34.922578,-117.926547
restaurant_85015,"Popeyes 12520 Washington Blvd Whittier, California 90602 - USA",33.967738,-118.044475
restaurant_84560,"Popeyes 9744 Lower Azusa Rd El Monte, California 91731 - USA",34.089814,-118.052959
restaurant_240156,"Popeyes 12623 Norwalk Blvd Norwalk, California 90650 - USA",33.916308,-118.07299
restaurant_82321,"Popeyes 21700 Norwalk Blvd Hawaiian Gardens, California 90716 - USA",33.831245,-118.071599
restaurant_89051,"Popeyes 311 S. Rosemead Blvd. Pasadena, California 91107 - USA",34.14107,-118.073669
restaurant_234710,"Popeyes 11755 South St Artesia, California 90701 - USA",33.858699,-118.082959
restaurant_82302,"Popeyes 725 E Valley Blvd San Gabriel, California 91776 - USA",34.080339,-118.091533
restaurant_86747,"Popeyes 9211 Telegraph Road Pico Rivera, California 90660 - USA",33.958557,-118.105813
restaurant_85039,"Popeyes 10153 Rosecrans Avenue Bellflower, California 90706 - USA",33.90226,-118.117126
restaurant_85063,"Popeyes 2202 W Beverly Blvd Montebello, California 90640 - USA",34.021207,-118.123556
restaurant_82308,"Popeyes 1013 W Valley Blvd Alhambra, California 91803 - USA",34.078205,-118.134247
restaurant_82063,"Popeyes 899 N Lake Ave Pasadena, California 91104 - USA",34.161441,-118.13282
restaurant_85232,"Popeyes 3430 East Artesia Blvd Long Beach, California 90805 - USA",33.874456,-118.152005
restaurant_240705,"Popeyes 301 Redondo Ave Long Beach, California 90814 - USA",33.7683,-118.152794
restaurant_88175,"Popeyes 5556 E Washington Blvd Commerce, California 90040 - USA",33.999926,-118.159464
restaurant_82887,"Popeyes 13745 Paramount Blvd South Gate, California 90280 - USA",33.910952,-118.160864
restaurant_240851,"Popeyes 5133 E. Florence Ave Bell, CA, California 90201 - USA",33.969171,-118.174916
restaurant_86680,"Popeyes 6421 York Blvd Los Angeles, California 90042 - USA",34.114472,-118.180674
restaurant_82329,"Popeyes 5401 Atlantic Ave Long Beach, California 90805 - USA",33.854555,-118.185289
restaurant_83396,"Popeyes 39462 Trade Center Dr Palmdale, California 93551 - USA",34.60101,-118.14324
restaurant_82290,"Popeyes 1008 Long Beach Blvd Long Beach, California 90813 - USA",33.779319,-118.189083
restaurant_81771,"Popeyes 939 W Avenue J Lancaster, California 93534 - USA",34.689789,-118.146973
restaurant_239072,"Popeyes 12622 Long Beach Blvd Lynwood, California 90262 - USA",33.912133,-118.208789
restaurant_82323,"Popeyes 2000 Marengo St Los Angeles, California 90033 - USA",34.056754,-118.208174
restaurant_84557,"Popeyes 1700 W Willow St Long Beach, California 90810 - USA",33.804199,-118.215754
restaurant_82208,"Popeyes 300 W Compton Blvd Compton, California 90220 - USA",33.895729,-118.226735
restaurant_82325,"Popeyes 2900B Colorado Blvd Los Angeles, California 90041 - USA",34.142561,-118.228423
restaurant_85589,"Popeyes 2634 HIstoric Route 66 Santa Rosa, New Mexico 88435 - USA",34.944465,-104.640637
restaurant_86771,"Popeyes 1495 N Wilmington Ave Compton, California 90222 - USA",33.90566,-118.23874
restaurant_82301,"Popeyes 1653 E 103rd St Los Angeles, California 90002 - USA",33.943512,-118.244717
restaurant_82322,"Popeyes 451 E El Segundo Blvd Los Angeles, California 90061 - USA",33.916668,-118.265521
restaurant_81905,"Popeyes 2532 S Figueroa St Los Angeles, California 90007 - USA",34.028213,-118.275662
restaurant_82297,"Popeyes 154 W Carson St Carson, California 90745 - USA",33.831383,-118.278842
restaurant_81925,"Popeyes 8530 S Figueroa St Los Angeles, California 90003 - USA",33.960389,-118.282376
restaurant_82300,"Popeyes 961 Sepulveda Blvd Torrance, California 90502 - USA",33.811055,-118.292013
restaurant_82743,"Popeyes 1150 W Rosecrans Ave Gardena, California 90247 - USA",33.901663,-118.295854
restaurant_81972,"Popeyes 3995 S Western Ave Los Angeles, California 90062 - USA",34.011142,-118.309172
restaurant_86493,"Popeyes 2166 Pacific Coast Hwy Lomita, California 90717 - USA",33.789213,-118.319483
restaurant_82265,"Popeyes 1200 N San Fernando Blvd Burbank, California 91504 - USA",34.189014,-118.319305
restaurant_241573,"Popeyes 2934 W Manchester Blvd Inglewood, California 90305 - USA",33.959732,-118.325214
restaurant_85264,"Popeyes 8527 Foothill Boulevard Tujunga, California 91040 - USA",34.260011,-118.318981
restaurant_82374,"Popeyes 3268 W Slauson Ave Los Angeles, California 90043 - USA",33.988799,-118.329321
restaurant_81772,"Popeyes 6384 Hollywood Blvd Hollywood, California 90028 - USA",34.101435,-118.329395
restaurant_82294,"Popeyes 14312 Prairie Ave Hawthorne, California 90250 - USA",33.901197,-118.343478
restaurant_82307,"Popeyes 509 N Hollywood Way Burbank, California 91505 - USA",34.159973,-118.343358
restaurant_83210,"Popeyes 12620 Hawthorne Blvd Hawthorne, California 90250 - USA",33.918168,-118.352173
restaurant_239657,"Popeyes 3777 Pacific Coast Highway Torrance, California 90505 - USA",33.805588,-118.351979
restaurant_81952,"Popeyes 3050 S La Brea Ave Los Angeles, California 90016 - USA",34.025693,-118.354461
restaurant_82123,"Popeyes 957 N La Brea Ave Inglewood, California 90302 - USA",33.976034,-118.358041
restaurant_82327,"Popeyes 11011 Victory Blvd North Hollywood, California 91606 - USA",34.186938,-118.370787
restaurant_86416,"Popeyes 3223 I-70 Business Loop Clifton, Colorado 81520 - USA",39.089616,-108.455036
restaurant_82306,"Popeyes 5138 Laurel Canyon Blvd North Hollywood, California 91607 - USA",34.164098,-118.396205
restaurant_82339,"Popeyes 13746 Van Nuys Blvd Pacoima, California 91331 - USA",34.25829,-118.432442
restaurant_82333,"Popeyes 12659 Glenoaks Blvd Sylmar, California 91342 - USA",34.299767,-118.440901
restaurant_82326,"Popeyes 14723 Rinaldi St San Fernando, California 91340 - USA",34.280913,-118.453615
restaurant_82304,"Popeyes 7608 Sepulveda Blvd Van Nuys, California 91405 - USA",34.208776,-118.465987
restaurant_242046,"Popeyes SEC W. Main St & S. 26th St Artesia, New Mexico 88210 - USA",32.842251,-104.429473
restaurant_239755,"Popeyes 10723 N. Sepulveda Blvd Mission Hills, California 91345 - USA",34.274976,-118.468043
restaurant_86731,"Popeyes 19025 Golden Valley Road Santa Clarita, California 91387 - USA",34.394545,-118.461075
restaurant_82312,"Popeyes 16159 Parthenia St North Hills, California 91343 - USA",34.228614,-118.484639
restaurant_241398,"Popeyes 16500 Sherman Way ** Los Angeles, California 91406 - USA",34.200405,-118.492953
restaurant_82332,"Popeyes 18300 Vanowen St Reseda, California 91335 - USA",34.193709,-118.531903
restaurant_82328,"Popeyes 23434 Lyons Ave Newhall, California 91321 - USA",34.37929,-118.543615
restaurant_242350,"Popeyes 24201 West, Valencia Blvd, FC8 Valencia, California 91355 - USA",34.415609,-118.557303
restaurant_240212,"Popeyes 7635 Winnetka Ave Los Angeles, California 91306 - USA",34.209411,-118.57134
restaurant_238098,"Popeyes 9843 Mason Ave Chatsworth, California 91311 - USA",34.249297,-118.580302
restaurant_241341,"Popeyes 24531 Copper Hill Dr Santa Clarita, California 91354 - USA",34.452621,-118.567372
restaurant_82334,"Popeyes 20915 Roscoe Blvd Canoga Park, California 91304 - USA",34.220147,-118.589069
restaurant_82295,"Popeyes 1883 Erringer Rd Simi Valley, California 93065 - USA",34.270754,-118.761764
restaurant_82336,"Popeyes 2801 Agoura Rd Westlake Village, California 91361 - USA",34.150886,-118.824198
restaurant_84450,"Popeyes 520 New Los Angeles Ave Moorpark, California 93021 - USA",34.278613,-118.873291
restaurant_84278,"Popeyes 5552 N Wheeler Ridge Rd Arvin, California 93203 - USA",34.991782,-118.941194
restaurant_241531,"Popeyes 1301 Canyon Creek Pkwy Spanish Fork, Utah 84660 - USA",40.126848,-111.639636
restaurant_84732,"Popeyes 1221 Mount Vernon Ave Bakersfield, California 93306 - USA",35.375635,-118.967143
restaurant_84731,"Popeyes 1449 White Ln Bakersfield, California 93307 - USA",35.317412,-119.01901
restaurant_84336,"Popeyes 2805 Saviers Rd Oxnard, California 93033 - USA",34.174078,-119.177992
restaurant_84730,"Popeyes 2700 Panama Ln Bakersfield, California 93313 - USA",35.296288,-119.032817
restaurant_82320,"Popeyes 100 Chester Ave Bakersfield, California 93301 - USA",35.355302,-119.018671
restaurant_82042,"Popeyes 1900 N Ventura Rd Oxnard, California 93036 - USA",34.219523,-119.194075
restaurant_84718,"Popeyes 703 Airport Dr Bakersfield, California 93308 - USA",35.413233,-119.039393
restaurant_83405,"Popeyes 4360 Gosford Rd Bakersfield, California 93313 - USA",35.315655,-119.091629
restaurant_84717,"Popeyes 9606 Rosedale Hwy Bakersfield, California 93312 - USA",35.383902,-119.108753
restaurant_85215,"Popeyes 1027 West State Road American Fork, Utah 84003 - USA",40.38802,-111.825777
restaurant_84708,"Popeyes 3699 Thanksgiving Way Lehi, Utah 84043 - USA",40.432893,-111.89477
restaurant_241404,"Popeyes (Military Post Access Required)1111 Olympic Blvd Cannon AFB, New Mexico 88103 - USA",34.395584,-103.328814
restaurant_85018,"Popeyes 5118 W 13400 S Herriman, Utah 84096 - USA",40.508326,-112.013092
restaurant_85195,"Popeyes 27769 Lagoon Drive Buttonwillow, California 93206 - USA",35.400825,-119.396176
restaurant_85542,"Popeyes 2371 North 400 East Tooele, Utah 84074 - USA",40.572599,-112.294305
restaurant_84947,"Popeyes 3712 W 7800 S West Jordan, Utah 84088 - USA",40.609963,-111.979035
restaurant_84946,"Popeyes 7149 S Bingham Junction Blvd Midvale, Utah 84047 - USA",40.621385,-111.91293
restaurant_86430,"Popeyes 3895 W. 4700 Drive S Taylorsville, Utah 84129 - USA",40.667187,-111.983885
restaurant_86697,"Popeyes 4036 S REDWOOD RD West Valley City, Utah 84123 - USA",40.68379,-111.93927
restaurant_84630,"Popeyes 1346 N Cherry Ct Tulare, California 93274 - USA",36.226144,-119.336682
restaurant_85090,"Popeyes 5658 West Parkway Boulevard West Valley City, Utah 84128 - USA",40.711578,-112.026594
restaurant_878499,"Popeyes 1014 Joe Harvey Blvd Hobbs, New Mexico 88240 - USA",32.740729,-103.148285
restaurant_86655,"Popeyes 3507 W Noble Avenue Visalia, California 93277 - USA",36.326454,-119.330003
restaurant_83809,"Popeyes 1930 S Pueblo Blvd Pueblo, Colorado 81005 - USA",38.233414,-104.661827
restaurant_83064,"Popeyes 1301 W US Hwy #50 Pueblo, Colorado 81008 - USA",38.309297,-104.624981
restaurant_84310,"Popeyes 1660 W Hanford Armona Rd Hanford, California 93230 - USA",36.314152,-119.672071
restaurant_83330,"Popeyes 6666 Camden Blvd Fountain, Colorado 80817 - USA",38.744878,-104.739039
restaurant_84447,"Popeyes 310 N Lemoore Ave Lemoore, California 93245 - USA",36.302778,-119.780563
